"name","ioc","ht","ace_avg"
"Denis Istomin","UZB",188,0.0812437311935807
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Denis Kudla","USA",180,0.0712694877505568
"Dennis Novak","AUT",NA,0.079295154185022
"Dennis Novak","AUT",NA,0.079295154185022
"Dennis Novikov","USA",NA,0.0416666666666667
"Di Wu","CHN",NA,0.0140845070422535
"Di Wu","CHN",NA,0.0140845070422535
"Di Wu","CHN",NA,0.0140845070422535
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Diego Sebastian Schwartzman","ARG",NA,0.0349622566547477
"Dimitar Kutrovsky","BUL",NA,NA
"Dimitar Kuzmanov","BUL",NA,NA
"Dineshkanthan Thangarajah","SRI",NA,NA
"Dmitrii Baskov","MDA",NA,NA
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Dominic Thiem","AUT",NA,0.0765380604796663
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Donald Young","USA",183,0.044754431851206
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Dudi Sela","ISR",175,0.0334519572953737
"Duilio Beretta","PER",NA,NA
"Duilio Beretta","PER",NA,NA
"Duilio Vallebuona","PER",NA,NA
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dusan Lajovic","SRB",180,0.0461215932914046
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dustin Brown","GER",196,0.096249435155897
"Dzmitry Zhyrmont","BLR",NA,NA
"Edan Leshem","ISR",NA,NA
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Edouard Roger Vasselin","FRA",188,0.0634249471458774
"Egor Gerasimov","BLR",NA,NA
"Egor Matvievici","MDA",NA,NA
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Elias Ymer","SWE",NA,0.0392156862745098
"Emilio Gomez","ECU",NA,NA
"Eric Quigley","USA",NA,0.101694915254237
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Ernests Gulbis","LAT",190,0.121854780733285
"Evgeny Donskoy","RUS",185,0.06640625
"Evgeny Donskoy","RUS",185,0.06640625
"Evgeny Donskoy","RUS",185,0.06640625
"Evgeny Donskoy","RUS",185,0.06640625
"Evgeny Donskoy","RUS",185,0.06640625
"Evgeny Donskoy","RUS",185,0.06640625
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabio Fognini","ITA",178,0.0436210131332083
"Fabrice Martin","FRA",NA,0
"Facundo Arguello","ARG",NA,0.0406976744186047
"Facundo Arguello","ARG",NA,0.0406976744186047
"Facundo Arguello","ARG",NA,0.0406976744186047
"Facundo Arguello","ARG",NA,0.0406976744186047
"Facundo Arguello","ARG",NA,0.0406976744186047
"Facundo Bagnis","ARG",NA,0.0505050505050505
"Facundo Bagnis","ARG",NA,0.0505050505050505
"Facundo Bagnis","ARG",NA,0.0505050505050505
"Facundo Bagnis","ARG",NA,0.0505050505050505
"Farrukh Dustov","UZB",196,0.0714285714285714
"Farrukh Dustov","UZB",196,0.0714285714285714
"Farrukh Dustov","UZB",196,0.0714285714285714
"Farrukh Dustov","UZB",196,0.0714285714285714
"Farrukh Dustov","UZB",196,0.0714285714285714
"Farrukh Dustov","UZB",196,0.0714285714285714
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Delbonis","ARG",190,0.0420328620557891
"Federico Gaio","ITA",NA,0.04
"Federico Zeballos","BOL",NA,NA
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Feliciano Lopez","ESP",188,0.144031311154599
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Fernando Verdasco","ESP",188,0.0879926672777269
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Krajinovic","SRB",185,0.0507065669160432
"Filip Peliwo","CAN",NA,0.0222222222222222
"Filip Peliwo","CAN",NA,0.0222222222222222
"Filip Peliwo","CAN",NA,0.0222222222222222
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Florian Mayer","GER",190,0.0586666666666667
"Francis Tiafoe","USA",NA,0.100185528756957
"Francis Tiafoe","USA",NA,0.100185528756957
"Francis Tiafoe","USA",NA,0.100185528756957
"Francis Tiafoe","USA",NA,0.100185528756957
"Francis Tiafoe","USA",NA,0.100185528756957
"Franco Skugor","CRO",193,NA
"Frank Dancevic","CAN",185,0.0824742268041237
"Frank Dancevic","CAN",185,0.0824742268041237
"Frank Dancevic","CAN",185,0.0824742268041237
"Frank Dancevic","CAN",185,0.0824742268041237
"Frank Dancevic","CAN",185,0.0824742268041237
"Frederico Ferreira Silva","POR",NA,0.0253164556962025
"Frederico Ferreira Silva","POR",NA,0.0253164556962025
"Frederik Nielsen","DEN",190,NA
"Frederik Nielsen","DEN",190,NA
"Frederik Nielsen","DEN",190,NA
"Fritz Wolmarans","RSA",NA,NA
"Gabor Borsos","HUN",NA,NA
"Gabor Borsos","HUN",NA,NA
"Gabriel Flores Ruiz","PUR",NA,NA
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gael Monfils","FRA",193,0.10854558438467
"Gastao Elias","POR",178,0.026431718061674
"Gastao Elias","POR",178,0.026431718061674
"Gerald Melzer","AUT",NA,0.0501930501930502
"Gerald Melzer","AUT",NA,0.0501930501930502
"Gerald Melzer","AUT",NA,0.0501930501930502
"Gerald Melzer","AUT",NA,0.0501930501930502
"Gerardo Lopez Villasenor","MEX",NA,NA
"Germain Gigounon","BEL",NA,0.0149253731343284
"Gianni Mina","FRA",185,0.0909090909090909
"Gilles Kremer","LUX",NA,NA
"Gilles Kremer","LUX",NA,NA
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Muller","LUX",193,0.165298184961106
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Gilles Simon","FRA",183,0.0440717628705148
"Giovani Samaha","LIB",NA,NA
"Giovanni Lapentti","ECU",193,0.0446428571428571
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Go Soeda","JPN",178,0.0303703703703704
"Gonzalo Escobar","ECU",NA,0
"Gonzalo Escobar","ECU",NA,0
"Grega Zemlja","SLO",183,NA
"Grega Zemlja","SLO",183,NA
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Grigor Dimitrov","BUL",188,0.0904316053893583
"Guido Andreozzi","ARG",NA,0.037037037037037
"Guido Pella","ARG",NA,0.0595744680851064
"Guido Pella","ARG",NA,0.0595744680851064
"Guido Pella","ARG",NA,0.0595744680851064
"Guido Pella","ARG",NA,0.0595744680851064
"Guido Pella","ARG",NA,0.0595744680851064
"Guido Pella","ARG",NA,0.0595744680851064
"Guilherme Clezar","BRA",NA,0.0397111913357401
"Guilherme Clezar","BRA",NA,0.0397111913357401
"Guilherme Clezar","BRA",NA,0.0397111913357401
"Guilherme Clezar","BRA",NA,0.0397111913357401
"Guilherme Clezar","BRA",NA,0.0397111913357401
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Guillermo Garcia Lopez","ESP",188,0.0614735907678651
"Hady Habib","LIB",NA,NA
"Harshana Godamanna","SRI",NA,NA
"Haydn Lewis","BAR",NA,NA
"Haydn Lewis","BAR",NA,NA
"Henri Laaksonen","SUI",NA,0.0337837837837838
"Henri Laaksonen","SUI",NA,0.0337837837837838
"Henrik Sillanpaa","FIN",NA,NA
"Henrik Sillanpaa","FIN",NA,NA
"Hiroki Moriya","JPN",NA,0.0362116991643454
"Hiroki Moriya","JPN",NA,0.0362116991643454
"Hiroki Moriya","JPN",NA,0.0362116991643454
"Horacio Zeballos","ARG",188,0.0990783410138249
"Horacio Zeballos","ARG",188,0.0990783410138249
"Horacio Zeballos","ARG",188,0.0990783410138249
"Horacio Zeballos","ARG",188,0.0990783410138249
"Hugo Dellien","BOL",NA,NA
"Hugo Dellien","BOL",NA,NA
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Hyeon Chung","KOR",NA,0.0603448275862069
"Ibrahim Abou Chahine","LIB",NA,NA
"Ibrahim Abou Chahine","LIB",NA,NA
"Ignaci Roca","CRC",NA,NA
"Ignaci Roca","CRC",NA,NA
"Ignaci Roca","CRC",NA,NA
"Ignaci Roca","CRC",NA,NA
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
